Input Message,Self Test,15 Hex ID,Complete,Test Coded,Beacon Type,TAC,Country Code,Country Name,Location Type,Position Source,Course Lat,Course Long,Final Lat,Final Long
FFFE2F,LengthError  Hex length of 6.
Length of Hex Code must be 15, 22 or 30
FFFED0CE4E800002E801B8EC1625720173AE,1,9C9D000005D0037,1,1,Test,na,228,France (228),Test User Protocol,1,na,na,43.600,1.467,
1FFED096E73D55BC7FDFFFB11BF7FFFFFFFF,1,2DCE7AAB78FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED096E3A43BCF7FDFFEEE94F583E0FAA8,1,2DC748779EFFBFF,1,0,ELT,na,366,United States of America (366),Standard Location,0,127.75,255.75,127.767,255.767,
79FE2F56E324CE820CF58E640D1000000000,0,ADC6499D0419EB1,0,0,ELT,na,366,United States of America (366),ELT Aviation User Protocol,0,na,na,-0.000,0.000,
FFFED06D5325D731F6908812151000000000,1,DAA64BAE63ED211,0,0,ELT,na,725,Chile (725),ELT Aviation User Protocol,0,na,na,-0.000,0.000,
FFFED0ED033E9338C9A18C7E914FE0FF0F61,1,DA067D267193431,1,0,ELT,na,720,Bolivia (720),ELT Aviation User Protocol,0,na,na,127.000,255.000,
FFFED04E86A02EEA001BCFEBEB9000000000,1,9D0D405DD400379,0,0,EPIRB,na,232,United Kingdom (232),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED096E73835497FDFFB5ED637FFFFFFFF,1,2DCE706A92FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
3FFED0CE4E800011E801BA3BAD25720173AE,1,9C9D000023D0037,1,1,Test,na,228,France (228),Test User Protocol,1,na,na,43.600,1.467,
FFFED04F74C98C8269A68DD533D000000000,1,9EE9931904D34D1,0,0,EPIRB,na,247,Italy (247),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFED096E73FB4BB7FDFFF372937FFFFFFFF,1,2DCE7F6976FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED06FD325B8B16F1F088A579000000000,1,DFA64B7162DE3E1,0,0,ELT,na,765,Suriname (765),ELT Aviation User Protocol,0,na,na,-0.000,0.000,
FFFE2FCE31A7155A849207E5B34012414044,0,9C634E2AB509240,0,0,Orbitography,na,227,France (227),Orbitography Protocol,na,na,na,na,na,
FFFED0575462069A69A6894BE85000000000,1,AEA8C40D34D34D1,0,0,EPIRB,na,373,Panama (373),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFE2F56E6A07A0400146F21CC1000000000,0,ADCD40F4080028D,0,0,EPIRB,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED0511620E22600104A4530D000000000,1,A22C41C44C00209,0,0,ELT,na,273,Russian Federation (273),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED0571620AB7400166F7CC79000000000,1,AE2C4156E8002CD,0,0,ELT,na,369,United States of America (369),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
7FFE2F4F84686E1A69A68DAFF79000000000,0,9F08D0DC34D34D1,0,0,EPIRB,na,248,Malta (248),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFE2F6FD325B8B16F1F088A579000000000,0,DFA64B7162DE3E1,0,0,ELT,na,765,Suriname (765),ELT Aviation User Protocol,0,na,na,-0.000,0.000,
FFFED0707326B7BA69AE89856D5000000000,1,E0E64D6F74D35D1,0,0,ELT,na,775,Venezuela (775),ELT Aviation User Protocol,0,na,na,-0.000,0.000,
FFFED08E86330FAE7FDFFFF25CB783E0F66C,1,1D0C661F5CFFBFF,1,0,EPIRB,na,232,United Kingdom (232),Standard Location,1,127.75,255.75,127.767,255.767,
FFFE2F600F0E1A426A1206C2B1CF00000000,0,C01E1C3484D4240,0,1,Test,na,512,New Zealand (512),Test User Protocol,0,na,na,120.000,0.000,
FFFE2FCE015F14B18785039DABCE5A4EC14F,0,9C02BE29630F0A0,1,0,Orbitography,na,224,Spain (224),Orbitography Protocol,na,na,na,na,na,
FBFE2F4DB10CBE5381A802EECCC000000000,0,9B62197CA703500,1,0,Orbitography,na,219,Denmark (219),Orbitography Protocol,na,na,na,na,na,
FFFED096E73A773A7FDFFE7770F7FFFFFFFF,1,2DCE74EE74FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED0CE06E68A28200C2D764404AD05D720,1,9C0DCD145040185,1,0,ELT,na,224,Spain (224),Serial User Protocol (see bits 40 to 42),0,na,na,37.400,-5.867,
FFFED090F20A08407FDFF872423783E0F66C,1,21E4141080FFBFF,1,0,EPIRB,na,271,Turkey (271),Standard Location,1,127.75,255.75,127.767,255.767,
FFFED05D4326BF31C4398C25D55000000000,1,BA864D7E6388731,0,0,ELT,na,468,Syrian Arab Republic (468),ELT Aviation User Protocol,0,na,na,-0.000,0.000,
FFFED056E701154AA20009A1541000000000,1,ADCE022A9544001,0,0,EPIRB,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
3FFED056E6203BBE0013093885D000000000,1,ADCC40777C00261,0,0,ELT,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED096E6221AEA7FDFF9311437FFFFFFFF,1,2DCC4435D4FFBFF,0,0,EPIRB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED096E43513B17FDFF8EAADB583E0FAA8,1,2DC86A2762FFBFF,1,0,ELT,na,366,United States of America (366),Standard Location,0,127.75,255.75,127.767,255.767,
0FFED08E233B76BC7FDFF90EE3F583E0FAA8,1,1C4676ED78FFBFF,1,0,ELT,na,226,France (226),Standard Location,0,127.75,255.75,127.767,255.767,
FFFED056E68103ECA24009AD401000000000,1,ADCD0207D944801,0,0,EPIRB,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED096E63D8B5C7FDFFCDC2FF7FFFFFFFF,1,2DCC7B16B8FFBFF,0,0,EPIRB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED096E6354D277FDFFBFF63F7FFFFFFFF,1,2DCC6A9A4EFFBFF,0,0,EPIRB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFE2F5DD4C9A83869A68DD300D000000000,0,BBA9935070D34D1,0,0,EPIRB,na,477,Hong Kong (477),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFE2F4E3F0E1A438530855B7D8000000000,0,9C7E1C34870A610,1,1,Test,na,227,France (227),Test User Protocol,0,na,na,0.000,0.000,
FFFED096E62B71BA7FDFFEA89EF7FFFFFFFF,1,2DCC56E374FFBFF,0,0,EPIRB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFE2FD0215F14B1878C81A4204E5A2ECAF0,0,A042BE29630F190,1,0,Orbitography,na,258,Norway (258),Orbitography Protocol,na,na,na,na,na,
FFFED06596208614001669C0A6D000000000,1,CB2C410C28002CD,0,0,ELT,na,601,South Africa (601),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
3FFE2F659FA71B5565DC04908F4000000000,0,CB3F4E36AACBB80,1,1,Test,na,601,South Africa (601),Test User Protocol,0,na,na,0.000,0.000,
FFFE2F57446BA09A69A688BB875000000000,0,AE88D74134D34D1,0,0,EPIRB,na,372,Panama (372),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFE2FCD115F14B187808685C44E5A5EC899,0,9A22BE29630F010,1,0,Orbitography,na,209,Cyprus (209),Orbitography Protocol,na,na,na,na,na,
FFFAD029FF4B54B4AFA0A1B1C3B000000000,1,53FE96A93F81FE0,0,1,Test,na,671,Togo (671),National Location,na,-82.7666666667,-160.666666667,-82.767,-160.667,
FFFED0552F00181818180FAF470000000000,1,AA5E00303030301,1,1,Test,na,338,United States of America (338),Test User Protocol,0,na,na,0.000,0.000,
7FFED096E7407EAE7FDFFA84F4B7FFFFFFFF,1,2DCE80FD5CFFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED05654E8281A69A688B19C1000000000,1,ACA9D05034D34D1,0,0,EPIRB,na,357,Panama (357),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFE2F4E3F361A43853084E1F61000000000,0,9C7E6C34870A610,0,1,Test,na,227,France (227),Test User Protocol,0,na,na,-0.000,0.000,
FFFED0511620DB0E00104C1B559000000000,1,A22C41B61C00209,0,0,ELT,na,273,Russian Federation (273),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
7FFED04E4E0357E88FFE46F03EDA00000000,1,9C9C06AFD11FFC8,0,1,Test,na,228,France (228),Test User Protocol,0,na,na,-80.000,0.000,
FFFED09002C38E807FDFFB2BB6A7FFFFFFFF,1,2005871D00FFBFF,0,0,EPIRB,na,256,Malta (256),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED096E73D5FEC7FDFF9723337FFFFFFFF,1,2DCE7ABFD8FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED0511621890A0010482AB8D000000000,1,A22C43121400209,0,0,ELT,na,273,Russian Federation (273),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED0511620DBC200104DC13A5000000000,1,A22C41B78400209,0,0,ELT,na,273,Russian Federation (273),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED0CE4E80D23D7FFE4274211EFFFFFFFF,1,9C9D01A47AFFFC8,0,1,Test,na,228,France (228),Test User Protocol,0,na,na,-120.000,-256.000,
FFEE2F56E1347C7069B9838CE48F00000000,0,ADC268F8E0D3730,0,0,Orbitography,na,366,United States of America (366),Orbitography Protocol,na,na,na,na,na,
FFFE2F8108F0942F880B95A76CF0FFFFFFFF,0,211E1283F81FE0,0,0,ELT,na,16,Unknown MID (16),National Location,na,-62.1333333333,11.6,-62.133,11.600,
FFFED093C63D85E37FDFF9F2FDF7FFFFFFFF,1,278C7B0BC6FFBFF,0,0,EPIRB,na,316,Canada (316),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED08E420F48807FDFF9DBCCF5FFFFFFFF,1,1C841E9100FFBFF,0,0,EPIRB,na,228,France (228),Standard Location,0,127.75,255.75,128.283,256.283,
FFFED096E628CB9C7FDFF925BBF783E0F66C,1,2DCC519738FFBFF,1,0,EPIRB,na,366,United States of America (366),Standard Location,1,127.75,255.75,127.767,255.767,
FFFE2FCAEF34BC63F23BB384F104FFFFFFFF,0,95DE6978C7E4776,0,1,Test,na,174,Unknown MID (174),Test User Protocol,0,na,na,40.000,-256.000,
FFDED096E7407EBC7FDFFA7507B7FFFFFFFF,1,2DCE80FD78FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED0511481851AA9A68E93919000000000,1,A229030A35534D1,0,0,EPIRB,na,273,Russian Federation (273),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFED096E43538DD7FDFFFFC44B583E0FAA8,1,2DC86A71BAFFBFF,1,0,ELT,na,366,United States of America (366),Standard Location,0,127.75,255.75,127.767,255.767,
FFFED096E63DAF3F7FDFF81E66B786178E3A,1,2DCC7B5E7EFFBFF,0,0,EPIRB,na,366,United States of America (366),Standard Location,1,127.75,255.75,127.776,255.358,
FFFED06C66E5270A0114EF8721D000000000,1,D8CDCA4E140229D,0,0,ELT,na,710,Brazil (710),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
7FFE2FCE3000000000000DBD0E4012414133,0,9C6000000000001,0,0,Orbitography,na,227,France (227),Orbitography Protocol,na,na,na,na,na,
FFFED065946B8A9869A68CDDDF1000000000,1,CB28D71530D34D1,0,0,EPIRB,na,601,South Africa (601),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFE2F99C26B25801D0FBC4617F78F21E864,0,3384D64B00FFBFF,1,0,EPIRB,na,412,China (412),Standard Location,1,29.0,125.75,29.063,125.782,
FFFED056E6A09E2600146BFCBB5000000000,1,ADCD413C4C0028D,0,0,EPIRB,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED04E862005DE000DEAA01D4000000000,1,9D0C400BBC001BD,1,0,ELT,na,232,United Kingdom (232),Serial User Protocol (see bits 40 to 42),0,na,na,0.000,0.000,
07FE2F5011A5FC5399AE857D5D8000000000,0,A0234BF8A7335D0,1,0,Orbitography,na,257,Norway (257),Orbitography Protocol,na,na,na,na,na,
FFFED056E6A13C9200146F1D45D000000000,1,ADCD4279240028D,0,0,EPIRB,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED096E63D8F567FDFF9835F37FFFFFFFF,1,2DCC7B1EACFFBFF,0,0,EPIRB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
DFFE2F4DB10CBE5381A802EECCC000000000,0,9B62197CA703500,1,0,Orbitography,na,219,Denmark (219),Orbitography Protocol,na,na,na,na,na,
FFFED05024E9A614C9A689A5448000000000,1,A049D34C29934D1,1,0,EPIRB,na,258,Norway (258),Maritime User Protocol - EPIRB,0,na,na,0.000,0.000,
FFFED0E7701E437F0081A51B91175BDB8AF1,1,CEE03C86FE01034,0,0,Orbitography,na,631,Equatorial Guinea (631),Orbitography Protocol,na,na,na,na,na,
FFFED0EC64CA0E9A69A68B3A972FE0FF0146,1,D8C9941D34D34D1,1,0,EPIRB,na,710,Brazil (710),Maritime User Protocol - EPIRB,1,na,na,127.000,255.000,
FFFED096E73A46EC7FDFFF549537FFFFFFFF,1,2DCE748DD8FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
03FE2F4E8FE7D3D586CC8153614000000000,0,9D1FCFA7AB0D990,1,1,Test,na,232,United Kingdom (232),Test User Protocol,0,na,na,0.000,0.000,
03FE2FD52FE0000000000D6BB6EFE0FF0146,0,AA5FC0000000001,1,1,Test,na,338,United States of America (338),Test User Protocol,1,na,na,127.000,255.000,
FFFED0CE4E8012FEEB334D4EDB69FFFFFFFF,1,9C9D0025FDD6669,0,1,Test,na,228,France (228),Test User Protocol,1,na,na,80.000,-256.000,
FFFED096E62F66C07FDFFCE888F73A8673AB,1,2DCC5ECD80FFBFF,0,0,EPIRB,na,366,United States of America (366),Standard Location,1,127.75,255.75,127.506,255.642,
FFFED0ADA41C0BF47FDFF898263583E0FAA8,1,5B483817E8FFBFF,1,0,ELT,na,730,Colombia (730),Standard Location,0,127.75,255.75,127.767,255.767,
FFFED096E73D601F7FDFFB3E1FF7FFFFFFFF,1,2DCE7AC03EFFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED096E73F81DC7FDFF83CF373FFFFFFFF,1,2DCE7F03B8FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
3FFED0552F00181818180FAF470000000000,1,AA5E00303030301,1,1,Test,na,338,United States of America (338),Test User Protocol,0,na,na,0.000,0.000,
FFFE2F4E8FE7D3D586CC8153614000000000,0,9D1FCFA7AB0D990,1,1,Test,na,232,United Kingdom (232),Test User Protocol,0,na,na,0.000,0.000,
FFFE2F9032F422B04341CEF7AB7786637D3A,0,2065E84560FFBFF,1,0,EPIRB,na,259,Norway (259),Standard Location,1,67.25,14.25,67.277,14.308,
FFFED056E6837C3228600A37B49000000000,1,ADCD06F86450C01,0,0,EPIRB,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED056E6811E24A1600B729FD000000000,1,ADCD023C4942C01,0,0,EPIRB,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED096E743DE307FDFFF704D77FFFFFFFF,1,2DCE87BC60FFBFF,0,0,PLB,na,366,United States of America (366),Standard Location,1,127.75,255.75,128.283,256.283,
FFFED096E63AAB127FDFF892E735FFFFFFFF,1,2DCC755624FFBFF,0,0,EPIRB,na,366,United States of America (366),Standard Location,0,127.75,255.75,128.283,256.283,
7FFE2FD52FE0000000000D6BB6EFE0FF0146,0,AA5FC0000000001,1,1,Test,na,338,United States of America (338),Test User Protocol,1,na,na,127.000,255.000,
FFFE2F53CF771371970E85941B4000000000,0,A79EEE26E32E1D0,1,1,Test,na,316,Canada (316),Test User Protocol,0,na,na,0.000,0.000,
FFFED08F67B1FF4F7FDFFD4D83B783E0F66C,1,1ECF63FE9EFFBFF,1,0,PLB,na,246,Netherlands (246),Standard Location,1,127.75,255.75,127.767,255.767,
FFFED08E8743D0BA3560961F9BB701A5CA5E,1,1D0E87A174FFBFF,1,0,PLB,na,232,United Kingdom (232),Standard Location,1,53.25,-4.5,53.243,-4.597,
FFFE2FCE315F14B1878E8344734E5A1EC5B3,0,9C62BE29630F1D0,1,0,Orbitography,na,227,France (227),Orbitography Protocol,na,na,na,na,na,
FFFED056E6203BBE0013093885D000000000,1,ADCC40777C00261,0,0,ELT,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED0AD520078A07FDFFF6ED27783E0F66C,1,5AA400F140FFBFF,1,0,EPIRB,na,725,Chile (725),Standard Location,1,127.75,255.75,127.767,255.767,
FFFED04D14EB809A69A68ABECA5000000000,1,9A29D70134D34D1,0,0,EPIRB,na,209,Cyprus (209),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFED04F74C9AE1419A68A1BCB1000000000,1,9EE9935C28334D1,0,0,EPIRB,na,247,Italy (247),Maritime User Protocol - EPIRB,0,na,na,-0.000,0.000,
FFFE2FCCC15F14B1878801CB264E5A3EC326,0,9982BE29630F100,1,0,Orbitography,na,204,Azores (204),Orbitography Protocol,na,na,na,na,na,
FFFED0CE4E8000106801B90EC125720173AE,1,9C9D000020D0037,1,1,Test,na,228,France (228),Test User Protocol,1,na,na,43.600,1.467,
FFFED096E435347C7FDFFBF3BAB583E0FAA8,1,2DC86A68F8FFBFF,1,0,ELT,na,366,United States of America (366),Standard Location,0,127.75,255.75,127.767,255.767,
FFFE2F96E43481537FDFF87FBBF583E0FAA8,0,2DC86902A6FFBFF,1,0,ELT,na,366,United States of America (366),Standard Location,0,127.75,255.75,127.767,255.767,
FFFED056E68152D9208008D33DD000000000,1,ADCD02A5B241001,0,0,EPIRB,na,366,United States of America (366),Serial User Protocol (see bits 40 to 42),0,na,na,-0.000,0.000,
FFFED04E4EC00103E801982E3F4E00000000,1,9C9D800207D0033,0,1,Test,na,228,France (228),Test User Protocol,0,na,na,112.000,0.000,
FFFED0CE4E8B005BE801B9E9EC2EFFFFFFFF,1,9C9D1600B7D0037,0,1,Test,na,228,France (228),Test User Protocol,1,na,na,120.000,-256.000,
FFFED090229C40007FDFFBE70F75FFFFFFFF,1,2045388000FFBFF,0,0,EPIRB,na,258,Norway (258),Standard Location,0,127.75,255.75,128.283,256.283,
7FFE2F56E324CE820CF58E640D1000000000,0,ADC6499D0419EB1,0,0,ELT,na,366,United States of America (366),ELT Aviation User Protocol,0,na,na,-0.000,0.000,
003ED0552F02828282800E6C6A8000000000,1,AA5E05050505001,1,1,Test,na,338,United States of America (338),Test User Protocol,0,na,na,0.000,0.000,
FFFED003DF4672B53D4797FFE52300000000,1,7BE8CE53F81FE0,0,1,Test,na,61,Unknown MID (61),National Location,na,-85.0,-71.6,-85.000,-71.600,
